A5,hh_altersmok2,smoking,hh_turnover
0,0,20,0
0,0,0,0
0,20,1,0
0,15,0,0
0,20,0,0
0,0,0,.66666669
1,,,0
1,21,0,0
1,10,0,.5
1,20,0,0
1,0,0,0
1,21,0,0
1,15,0,0
1,20,0,0
1,0,0,.66666669
3,,,0
3,16,5,0
,,,.5
3,,,0
3,,,0
3,21,0,0
,,,.5
3,,,0
3,,,.66666669
3,1,20,0
3,0,15,0
3,0,20,0
3,,,.66666669
7,21,0,0
5,15,0,0
7,20,0,0
7,,,.66666669
5,,,0
5,,,0
5,,,0
5,,,.66666669
0,,,0
0,10,0,0
0,0,0,0
1,,,0
1,5,5,0
1,5,5,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
0,,,0
0,3,0,0
0,20,0,0
0,12,0,.2
0,25,0,0
0,7,0,.25
1,,,0
1,,,0
1,0,20,0
1,10,2,.2
1,15,10,0
1,0,7,.25
3,,,0
3,,,0
3,,,0
3,,,.2
3,,,0
3,7,0,.25
6,,,0
,,,0
6,20,0,0
,,,.2
8,,,0
8,0,3,0
4,,,0
4,2,10,.2
8,10,15,0
4,,,.25
0,,,0
0,,,0
0,0,20,0
0,0,10,0
0,0,10,0
0,0,30,0
0,0,0,0
0,0,10,0
0,0,15,0
0,0,20,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,10,0,0
3,15,0,0
3,,,0
1,,,0
1,20,0,0
1,20,0,0
1,20,0,0
1,20,0,0
1,10,0,0
1,10,0,0
1,30,0,0
1,0,0,0
1,10,0,0
1,15,0,0
1,20,0,0
0,,,0
0,,,0
0,30,20,0
0,30,20,0
0,10,20,0
,,,.33333334
1,,,0
1,40,10,0
1,20,10,0
0,7,12,.33333334
0,0,15,.75
0,0,0,0
0,0,0,0
0,0,15,0
3,,,0
3,50,0,0
3,30,0,0
3,19,0,.33333334
,,,.75
7,12,7,.33333334
,,,.75
5,,,.33333334
,,,.75
0,,,0
0,,,0
0,,,0
0,30,6,0
0,12,1,0
0,12,1,0
0,12,1,0
1,,,0
1,30,6,0
1,30,6,0
1,30,6,0
1,30,6,0
1,30,6,0
1,3,10,0
0,,,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,18,1
0,0,20,0
0,0,20,0
1,,,0
1,,,0
1,20,0,0
1,20,0,0
1,20,0,0
1,20,0,0
1,18,0,1
1,20,0,0
1,20,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,20,0,0
3,18,0,1
0,0,20,
1,20,0,
5,,,
0,0,0,
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,10,
0,0,6,0
1,10,0,
1,6,0,0
3,,,
3,,,0
0,0,10,
,0,10,0
0,0,10,0
0,0,0,0
1,10,0,
,10,0,0
1,10,0,0
1,0,0,0
,,,0
3,,,0
3,,,0
0,0,0,
0,0,0,
0,0,0,0
0,0,1,0
0,0,1,0
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,0,0,0
0,0,20,
0,,,0
0,0,1,.33333334
1,20,0,
1,0,0,0
1,1,0,.33333334
3,,,
3,0,0,0
3,,,.33333334
0,1,20,
0,0,10,.5
0,0,7,0
0,0,6,0
1,20,1,
,,,.5
0,0,0,
0,0,0,0
0,0,0,0
0,0,10,0
1,0,0,
1,0,0,0
1,0,0,0
1,10,0,0
3,,,0
3,,,0
3,,,0
0,0,0,
0,0,0,
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
3,,,
3,0,0,0
3,0,0,0
0,0,30,
0,0,1,0
1,30,0,
1,1,0,0
3,,,0
0,0,1,
0,0,2,0
1,1,0,
1,2,0,0
0,0,0,
0,0,0,0
0,0,0,.5
0,0,0,.5
1,0,0,
1,0,0,0
1,,,.5
1,,,.5
0,0,20,
1,20,0,
3,,,
0,0,0,
0,0,0,
3,,,
0,0,1,
1,1,0,
0,0,0,
0,10,0,0
0,10,1,0
1,0,0,
1,0,10,0
1,1,10,0
0,0,10,
0,0,16,0
1,10,0,
1,16,0,0
0,0,0,
1,0,0,
3,0,0,
0,0,0,
0,0,0,0
2,0,0,
2,0,0,0
0,0,10,
0,0,20,0
1,10,0,
1,20,0,0
0,10,1,
1,,,.33333334
1,1,10,
0,0,5,.33333334
3,11,0,
3,5,0,.33333334
0,18,0,
0,0,0,0
3,0,18,
3,0,0,0
7,18,0,
7,0,0,0
5,18,0,
5,0,0,0
0,0,15,
0,0,20,0
1,15,0,
1,,,0
3,15,0,
3,20,0,0
7,15,0,
7,20,0,0
0,0,10,
0,0,10,.33333334
1,10,0,
1,,,.33333334
3,10,0,
3,10,0,.33333334
0,21,10,
0,20,5,.5
1,31,0,
1,25,0,.5
3,30,1,
3,,,.5
7,31,0,
7,,,.5
3,11,20,
3,5,20,.5
5,,,
5,,,.5
0,0,20,
0,0,20,0
1,20,0,
1,20,0,0
3,20,0,
3,20,0,0
0,,,0
0,0,10,0
0,0,15,0
0,1,15,0
0,30,20,0
0,10,20,0
0,20,1,.16666667
0,40,20,0
1,,,0
1,,,0
1,,,0
1,10,0,0
1,15,0,0
1,16,0,0
1,50,0,0
1,30,0,0
1,21,0,.16666667
1,60,0,0
3,,,0
3,10,0,0
3,15,0,0
3,15,1,0
3,40,10,0
3,20,10,0
3,,,.16666667
3,40,20,0
3,,,0
3,10,0,0
3,15,0,0
3,16,0,0
3,30,20,0
3,,,0
3,1,20,.16666667
3,40,20,0
7,50,0,0
7,30,0,0
7,21,0,.16666667
7,60,0,0
5,,,0
5,,,0
5,,,.16666667
5,,,0
0,,,0
0,20,20,0
0,20,20,0
0,0,20,0
0,0,20,0
0,0,10,0
,,,.40000001
3,,,0
3,40,0,0
3,20,0,0
3,20,0,0
3,10,0,0
3,,,.40000001
3,,,0
7,10,0,0
7,0,0,.40000001
7,0,0,0
5,,,0
5,,,.40000001
5,,,0
0,,,0
1,40,40,0
1,40,40,0
0,0,20,0
0,3,20,0
0,10,20,0
0,20,30,0
0,20,30,0
0,20,25,0
1,,,0
0,80,0,0
1,20,0,0
1,23,0,0
1,30,0,0
1,50,0,0
1,50,0,0
1,45,0,0
3,,,0
3,,,0
3,,,0
3,80,0,0
3,20,0,0
3,20,3,0
3,20,10,0
3,30,20,0
3,30,20,0
3,25,20,0
7,50,0,0
7,50,0,0
7,45,0,0
5,,,0
5,,,0
5,,,0
0,,,0
0,25,5,0
0,25,5,0
0,0,4,0
0,0,6,.66666669
0,0,10,.5
0,0,8,0
0,0,10,0
1,,,0
1,10,20,0
1,,,0
,,,.66666669
5,,,0
5,,,0
5,,,0
5,,,0
,,,.66666669
,,,.5
0,,,0
0,,,0
0,,,0
1,,,0
0,,,0
0,0,10,.25
0,0,10,0
0,10,20,.33333334
0,10,20,.2
0,15,20,0
0,10,20,0
0,10,10,0
1,,,0
1,10,0,.25
1,10,0,0
1,30,0,.33333334
1,30,0,.2
1,35,0,0
1,30,0,0
1,20,0,0
3,,,0
3,,,.25
,,,0
3,20,15,0
3,20,10,0
3,10,10,0
3,,,0
3,,,0
3,,,0
3,10,0,.25
3,10,0,0
,,,.33333334
7,20,0,0
3,20,10,.33333334
,20,10,.2
7,30,0,.33333334
3,30,0,.2
5,,,.33333334
7,,,.2
7,35,0,0
7,30,0,0
,,,0
,,,.33333334
5,,,0
5,20,0,0
0,,,0
0,0,0,.25
0,0,0,0
0,0,0,0
0,0,0,
0,0,0,.66666669
0,0,0,0
0,0,0,0
1,,,0
1,,,0
1,,,0
1,,,0
1,0,0,.25
1,0,0,0
1,0,0,0
1,0,0,
1,0,0,.66666669
1,0,0,0
1,0,0,0
3,,,0
3,,,.25
3,0,0,0
3,0,0,0
3,,,
3,,,.66666669
3,,,0
3,0,0,.25
3,0,0,0
3,0,0,0
3,,,
3,,,.66666669
7,0,0,0
7,0,0,
7,,,.66666669
5,,,
5,,,.66666669
0,,,0
0,5,3,0
1,4,5,0
0,1,0,0
1,0,0,0
0,20,0,0
0,1,0,0
0,9,1,0
1,,,0
1,8,0,0
1,8,0,0
0,9,0,0
1,1,0,0
0,0,0,0
1,20,0,0
1,1,0,0
1,10,0,0
3,,,0
3,,,0
3,3,5,0
3,5,4,0
3,0,1,0
3,0,0,0
3,0,20,0
3,0,1,0
3,1,9,0
7,1,0,0
7,0,0,0
7,20,0,0
7,1,0,0
7,10,0,0
5,,,0
5,,,0
5,,,0
5,,,0
5,10,0,0
0,,,0
0,23,20,0
0,20,20,0
0,40,20,0
0,30,2,
0,20,10,.5
0,20,10,0
0,40,1,0
1,,,0
1,,,0
1,,,0
1,43,0,0
1,40,0,0
1,60,0,0
1,32,0,
1,30,0,.5
1,30,0,0
1,41,0,0
3,,,0
3,23,20,0
3,20,20,0
3,40,20,0
3,22,10,
3,,,.5
3,21,20,0
3,,,0
3,40,3,0
3,40,0,0
3,40,20,0
3,12,20,
3,10,20,.5
3,10,20,0
3,21,20,0
7,60,0,0
7,32,0,
7,,,.5
7,41,0,0
5,,,0
5,,,
5,,,.5
5,41,0,0
7,30,0,.5
7,30,0,0
7,41,0,0
5,,,.5
5,,,0
5,,,0
0,,,0
0,,,0
0,,,0
0,,,0
0,20,20,0
0,20,20,0
0,0,30,0
0,20,30,0
0,0,20,.5
0,0,25,.25
0,0,22,.33333334
0,0,30,0
1,,,0
1,40,0,0
1,30,0,0
1,50,0,0
1,20,0,.5
1,25,0,.25
1,22,0,.33333334
1,30,0,0
3,,,0
3,,,0
3,30,0,0
3,50,0,0
3,20,0,.5
3,25,0,.25
3,,,.33333334
3,,,0
2,50,0,0
,,,.5
2,30,20,0
,,,.5
2,,,.25
2,,,0
0,,,0
0,20,20,0
0,0,1,0
0,20,0,.25
0,20,0,.16666667
0,20,1,.16666667
0,20,0,.16666667
0,20,0,.16666667
1,,,0
1,40,0,0
1,1,0,0
1,20,0,.25
1,20,0,.16666667
1,21,0,.16666667
1,20,0,.16666667
1,20,0,.16666667
3,,,0
3,20,20,0
3,1,0,0
3,0,20,.25
3,0,20,.16666667
3,1,20,.16666667
3,0,20,.16666667
3,0,20,.16666667
3,,,0
3,40,0,0
3,1,0,0
,,,.25
,,,.16666667
3,,,.16666667
3,,,.16666667
3,,,.16666667
7,20,0,.25
7,20,0,.16666667
7,21,0,.16666667
7,20,0,.16666667
7,20,0,.16666667
5,,,.25
5,,,.16666667
5,,,.16666667
5,,,.16666667
5,20,0,.16666667
0,,,0
0,11,6,.25
1,23,4,0
0,10,0,.2
,,,.25
1,,,0
1,12,5,.25
0,7,20,0
,,,.2
0,0,0,.75
2,,,0
3,,,0
,,,.25
3,,,.75
3,,,0
3,11,6,.25
3,24,3,0
3,0,10,.2
0,0,16,.25
0,0,15,0
3,,,.75
0,0,20,0
7,,,0
7,10,0,.2
1,16,0,.25
1,15,0,0
7,,,.75
1,20,0,0
5,,,0
5,,,.2
3,,,.25
3,,,0
3,,,0
0,,,0
0,10,0,0
0,20,0,0
0,20,0,0
1,0,0,.33333334
0,20,0,0
0,20,0,0
1,0,0,.25
1,,,0
1,0,10,0
1,0,20,0
1,0,20,0
0,,,.33333334
1,0,20,0
1,0,20,0
0,,,.25
3,,,0
3,,,0
3,,,0
3,20,0,0
3,,,.33333334
,,,0
3,,,0
3,0,0,.25
2,,,0
8,10,0,0
2,20,0,0
6,20,0,0
,,,.33333334
2,20,0,0
2,,,0
2,,,.25
1,,,0
0,0,0,0
0,1,0,0
0,20,0,0
0,20,0,0
0,15,0,0
0,20,0,0
0,22,0,0
0,,,0
1,0,0,0
1,0,0,0
1,0,1,0
1,0,20,0
1,0,20,0
1,0,15,0
1,0,20,0
1,0,22,0
3,,,0
3,0,0,0
3,1,0,0
3,20,0,0
3,20,0,0
3,15,0,0
3,20,0,0
3,22,0,0
7,20,0,0
7,22,0,0
5,,,0
5,,,0
0,,,0
0,3,20,.25
0,0,14,0
0,3,20,0
0,10,0,0
0,10,0,0
0,0,1,0
0,20,0,0
1,,,0
1,20,3,.25
1,14,0,0
1,20,3,0
1,10,0,0
1,10,0,0
1,1,0,0
1,20,0,0
3,,,0
3,23,0,.25
3,14,0,0
3,23,0,0
3,10,0,0
3,10,0,0
3,1,0,0
3,20,0,0
2,,,0
,,,.25
7,0,10,0
7,0,10,0
7,,,0
7,0,20,0
5,,,0
5,,,0
5,,,0
5,,,0
0,,,0
0,0,20,0
0,0,20,0
0,0,20,0
1,0,20,0
0,0,20,0
0,0,25,0
1,,,0
1,20,0,0
1,20,0,0
1,20,0,0
0,20,0,0
1,20,0,0
1,25,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,20,0,0
3,20,0,0
3,20,0,0
3,,,0
0,,,0
0,3,20,0
0,5,20,0
0,10,0,.2
0,20,0,0
0,20,1,0
0,20,0,.16666667
0,0,0,.16666667
1,,,0
1,23,0,0
1,25,0,0
1,10,0,.2
1,20,0,0
1,21,0,0
1,20,0,.16666667
1,0,0,.16666667
3,,,0
3,23,0,0
3,25,0,0
3,10,0,.2
3,20,0,0
3,21,0,0
3,,,.16666667
3,0,0,.16666667
3,,,0
3,23,0,0
3,25,0,0
,,,.2
,,,0
3,20,0,.16666667
3,,,.16666667
7,20,3,0
7,20,5,0
7,0,10,.2
7,0,20,0
7,1,20,0
5,0,20,.16666667
7,,,.16666667
5,,,.2
5,,,0
5,,,0
5,20,0,.16666667
5,,,.16666667
0,,,0
0,0,20,0
0,0,20,.25
0,0,25,0
0,0,40,0
0,1,40,0
0,0,30,0
0,7,20,.16666667
1,,,0
1,20,0,0
1,20,0,.25
1,25,0,0
1,40,0,0
1,41,0,0
1,30,0,0
1,27,0,.16666667
3,,,0
3,20,0,0
,,,.25
3,,,.16666667
3,,,0
3,20,0,0
3,20,0,.25
3,25,0,0
3,,,0
3,40,1,0
3,30,0,0
3,20,7,.16666667
8,40,0,0
7,41,0,0
7,30,0,0
7,27,0,.16666667
5,,,0
5,,,0
5,,,.16666667
0,,,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,3,0
0,0,12,.33333334
0,0,20,0
0,0,0,.33333334
1,,,0
1,20,0,0
1,20,0,0
1,20,0,0
1,3,0,0
1,12,0,.33333334
1,20,0,0
1,0,0,.33333334
3,,,0
3,,,0
3,,,0
3,,,0
3,20,0,0
3,,,0
3,,,.33333334
3,,,0
3,,,.33333334
0,,,0
0,0,25,0
0,0,15,0
0,0,20,0
0,0,20,0
0,0,20,.25
0,5,20,0
0,2,15,0
1,,,0
1,25,0,0
1,15,0,0
1,20,0,0
1,20,0,0
1,20,0,.25
1,25,0,0
1,17,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,20,0,0
3,20,0,.25
3,20,5,0
3,15,2,0
2,,,0
2,25,0,0
2,,,0
2,20,0,0
2,,,0
2,,,.25
7,17,0,0
5,,,0
0,0,2,
0,0,10,0
0,0,2,0
0,0,0,0
0,,,0
1,2,0,
1,10,0,0
1,2,0,0
1,0,0,0
1,0,0,0
3,,,
3,,,0
3,2,0,0
3,0,0,0
3,,,0
0,5,0,
3,0,5,
7,5,0,
5,5,0,
0,12,30,
1,42,0,
3,30,12,
5,,,
7,42,0,
0,0,20,
1,20,0,
1,,,0
1,40,0,0
1,20,0,0
1,20,0,0
1,10,0,0
0,0,0,.40000001
0,0,0,0
0,0,0,
0,0,15,
0,0,10,.60000002
0,0,20,0
1,15,0,
1,10,0,.60000002
1,20,0,0
3,15,0,
,,,.60000002
7,15,0,
,,,.60000002
5,,,
,,,.60000002
5,,,0
0,0,0,
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,
0,0,0,0
0,1,0,0
0,0,0,0
3,0,0,
3,0,0,0
3,1,0,0
3,,,0
1,0,0,
1,0,0,0
1,0,1,0
1,0,0,0
7,1,0,0
7,0,0,0
5,,,0
5,,,0
0,0,0,
0,0,0,
0,7,0,0
0,0,0,0
0,6,0,0
0,6,0,0
3,0,0,
3,0,0,
3,6,1,0
3,0,0,0
3,0,6,0
3,6,0,0
7,0,0,
7,0,0,
7,7,0,0
7,0,0,0
7,6,0,0
7,6,0,0
5,,,
5,,,
5,,,0
5,,,0
7,6,0,0
5,6,0,0
1,0,0,
1,0,0,
1,1,6,0
1,0,0,0
1,6,0,0
1,0,6,0
0,0,0,
0,0,0,.33333334
0,,,0
0,0,0,0
1,0,0,
1,0,0,.33333334
1,0,0,0
1,0,0,0
5,,,0
5,,,0
7,,,0
0,0,10,
1,0,10,0
0,0,13,0
0,,,.5
1,10,0,
0,10,0,0
1,13,0,0
1,0,0,.5
0,0,0,
0,0,0,
0,1,0,0
0,0,0,0
1,0,0,0
0,1,0,0
1,0,1,0
1,0,0,0
0,0,0,0
1,0,1,0
0,0,0,
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,,,.66666669
1,0,0,
1,,,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,.66666669
3,0,0,0
3,,,.66666669
5,,,.66666669
0,0,0,
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
9,0,0,0
0,0,0,
0,0,0,0
0,1,0,0
1,0,0,
1,0,0,0
1,0,1,0
2,1,0,
,,,.66666669
0,1,0,
0,0,0,.66666669
0,0,0,.25
0,0,0,.42857143
0,0,0,0
0,0,0,0
1,1,0,
1,0,0,.66666669
1,0,0,.25
1,0,0,.42857143
1,0,0,0
1,0,0,0
3,0,1,
,,,.66666669
3,,,.42857143
7,1,0,
,,,.66666669
7,,,.42857143
5,,,
,,,.66666669
5,,,.42857143
3,0,0,.66666669
3,0,0,.25
3,0,0,.42857143
3,0,0,0
3,0,0,0
5,,,.66666669
5,,,.25
5,,,.42857143
5,0,0,0
5,0,0,0
0,0,10,
0,0,10,0
0,0,12,.5
1,10,0,
1,10,0,0
1,12,0,.5
3,10,0,
3,10,0,0
3,,,.5
7,10,0,
7,10,0,0
7,,,.5
3,10,0,
3,10,0,0
3,12,0,.5
5,,,
5,,,0
5,,,.5
0,0,0,
0,,,.40000001
0,0,0,0
0,0,0,.66666669
0,0,0,.66666669
0,0,0,0
1,0,0,
1,0,0,.40000001
1,0,0,0
1,,,.66666669
5,0,0,
,,,.40000001
,,,0
5,,,.66666669
5,,,
,,,.40000001
5,,,.66666669
,,,.66666669
7,0,0,
7,0,0,.40000001
7,0,0,0
7,0,0,.66666669
3,,,.66666669
7,0,0,0
3,0,0,.40000001
3,,,0
3,,,.66666669
7,,,.66666669
3,,,0
1,0,0,.66666669
1,0,0,0
0,0,0,
1,0,0,
3,0,0,
0,12,0,
0,0,0,0
0,0,0,.25
7,0,12,
7,,,0
7,0,0,.25
3,12,0,
3,0,0,0
3,0,0,.25
5,12,0,
5,,,0
5,,,.25
0,0,20,
0,0,10,.33333334
1,20,0,
1,10,0,.33333334
5,,,
,,,.33333334
0,0,4,
0,5,0,0
0,0,2,.60000002
0,0,0,.60000002
1,4,0,
1,5,0,0
1,2,0,.60000002
1,0,0,.60000002
3,0,5,0
3,,,.60000002
3,,,.60000002
7,5,0,0
7,,,.60000002
7,,,.60000002
5,,,0
5,,,.60000002
5,,,.60000002
0,10,0,
0,5,0,0
0,10,1,0
0,10,0,0
0,2,0,0
0,0,0,0
3,0,10,
3,0,5,0
3,1,10,0
3,0,10,0
3,0,2,0
3,,,0
7,10,0,
7,5,0,0
7,11,0,0
7,10,0,0
7,2,0,0
7,0,0,0
5,,,
5,,,0
5,11,0,0
5,10,0,0
5,2,0,0
5,,,0
0,0,0,
0,0,0,0
0,0,0,.60000002
1,0,0,
1,0,0,0
1,0,0,.60000002
3,0,0,
7,,,0
7,,,.60000002
7,0,0,
3,0,0,0
3,,,.60000002
5,,,
5,,,0
5,,,.60000002
0,0,0,
0,0,0,0
0,0,0,0
0,0,0,.25
0,0,0,0
3,0,0,
3,0,0,0
3,0,0,0
3,0,0,.25
7,0,0,0
7,0,0,
7,0,0,0
7,0,0,0
7,0,0,.25
3,0,0,0
5,0,0,
5,,,0
5,,,0
3,,,.25
0,0,0,
0,0,0,0
0,,,.5
1,0,0,
1,0,0,0
1,0,0,.5
0,0,2,
0,0,0,.33333334
0,0,0,0
1,2,0,
1,0,0,.33333334
1,0,0,0
3,,,
8,,,.33333334
3,0,0,0
0,0,1,
0,0,0,0
1,1,0,
1,0,0,0
5,,,
5,,,0
0,0,0,
0,0,1,0
0,0,0,0
1,0,0,
1,1,0,0
1,0,0,0
0,0,0,
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
0,0,0,
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
3,0,0,
3,0,0,0
3,0,0,0
5,,,
5,,,0
5,,,0
5,,,
7,0,0,0
3,0,0,0
0,0,0,
1,0,0,
0,0,0,
0,0,0,0
1,0,0,
1,0,0,0
0,0,0,
0,0,0,0
1,0,0,
1,0,0,0
3,0,0,
3,0,0,0
5,,,
5,,,0
3,0,0,
3,0,0,0
7,0,0,
7,0,0,0
5,,,
5,,,0
0,18,0,
0,0,0,.60000002
1,18,0,
1,0,0,.60000002
3,8,10,
3,,,.60000002
7,10,8,
7,,,.60000002
5,,,
5,,,.60000002
0,0,5,
0,0,0,0
3,0,0,
,,,.33333334
3,0,0,0
3,0,0,0
1,5,0,
1,0,0,0
,,,
3,,,
3,,,0
0,5,5,
0,0,20,0
1,7,3,
1,20,0,0
3,8,2,
3,20,0,0
7,10,0,
7,20,0,0
5,,,
5,,,0
0,10,10,
0,0,10,.60000002
1,20,0,
1,10,0,.60000002
3,20,0,
3,,,.60000002
7,10,10,
7,,,.60000002
5,20,0,
5,,,.60000002
0,0,3,
0,0,0,0
1,3,0,
1,0,0,0
1,0,0,
0,0,0,.5
0,0,0,
1,,,.5
0,0,0,
0,0,15,
1,15,0,
3,,,
0,15,1,
1,1,15,
0,0,10,
3,10,0,
0,0,10,
1,10,0,
0,40,0,
3,20,20,
7,40,0,
1,20,20,
5,40,0,
0,5,0,
1,0,5,
3,5,0,
0,0,1,
1,1,0,
0,0,1,
1,1,0,
0,0,1,
1,1,0,
3,1,0,
0,0,0,
0,25,0,
3,0,25,
7,25,0,
5,25,0,
0,0,0,
1,0,0,
3,0,0,
5,,,
0,0,0,
3,0,0,
0,0,0,
1,0,0,
3,0,0,
5,,,
0,0,20,
1,20,0,
3,20,0,
0,0,40,
1,40,0,
3,,,
0,0,0,
3,,,
1,0,0,
0,10,0,
1,0,10,
3,10,0,
5,,,
7,,,
0,0,20,
1,20,0,
3,20,0,
7,20,0,
5,,,
0,0,10,
1,10,0,
3,10,0,
0,0,0,
0,0,0,0
0,0,0,0
0,0,10,0
0,0,0,.2
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
1,10,0,0
1,0,0,.2
1,0,0,0
3,0,0,
3,0,0,0
3,0,0,0
3,10,0,0
3,0,0,.2
3,0,0,0
7,0,0,
7,0,0,0
7,0,0,0
7,10,0,0
7,0,0,.2
7,0,0,0
5,,,
5,,,0
5,0,0,0
5,10,0,0
5,,,.2
0,0,7,
0,0,7,0
0,0,10,0
0,0,20,0
0,0,10,.33333334
0,0,10,0
1,7,0,
1,7,0,0
1,10,0,0
1,20,0,0
1,10,0,.33333334
1,10,0,0
3,7,0,
3,7,0,0
3,,,0
3,20,0,0
3,,,.33333334
0,0,3,
0,0,0,0
0,2,0,0
0,0,15,0
0,10,20,0
0,10,20,0
1,3,0,
1,0,0,0
1,2,0,0
1,15,0,0
1,30,0,0
1,30,0,0
3,,,
3,,,0
3,0,2,0
3,15,0,0
3,20,10,0
3,20,10,0
0,0,6,
0,0,5,0
0,0,15,0
0,0,10,0
0,0,10,.66666669
0,0,10,0
1,6,0,
1,5,0,0
1,15,0,0
1,10,0,0
1,,,.66666669
3,6,0,
3,,,0
3,,,0
3,,,0
3,,,.66666669
0,0,20,
0,0,25,.60000002
0,0,20,0
0,0,0,.60000002
0,0,0,0
0,0,0,0
5,,,
,,,.60000002
5,,,.60000002
1,20,0,
1,25,0,.60000002
1,20,0,0
1,0,0,.60000002
1,0,0,0
1,0,0,0
3,20,0,
,,,.60000002
3,,,.60000002
5,,,
,,,.60000002
5,,,.60000002
0,0,20,
0,0,25,0
0,0,20,0
0,0,20,0
0,0,0,0
1,20,0,
1,25,0,0
1,20,0,0
1,20,0,0
1,0,0,0
3,20,0,
3,,,0
3,20,0,0
3,20,0,0
3,0,0,0
0,0,15,
0,,,0
0,,,0
0,0,20,0
0,5,10,0
0,3,10,0
1,15,0,
1,0,0,0
1,0,0,0
1,20,0,0
1,15,0,0
1,13,0,0
3,15,0,
3,0,0,0
3,,,0
3,,,0
3,10,5,0
3,10,3,0
7,15,0,0
7,13,0,0
0,2,0,
2,0,0,0
0,15,0,0
0,10,0,0
0,10,0,0
0,23,1,0
3,0,2,
0,0,0,0
3,0,15,0
3,0,10,0
7,0,10,0
7,4,20,0
7,2,0,
1,0,0,0
7,15,0,0
7,10,0,0
3,10,0,0
3,24,0,0
5,2,0,
3,0,0,0
5,,,0
5,,,0
5,10,0,0
5,21,3,0
5,24,0,0
0,40,0,
0,10,0,.42857143
0,10,0,0
0,10,0,.5714286
0,10,0,0
0,10,0,0
3,20,20,
3,0,10,.42857143
3,0,10,0
3,0,10,.5714286
3,0,10,0
3,0,10,0
7,40,0,
7,10,0,.42857143
7,10,0,0
7,10,0,.5714286
7,10,0,0
7,10,0,0
3,20,20,
,,,.42857143
7,,,.5714286
7,40,0,
,,,.42857143
3,,,.5714286
5,,,
5,,,.42857143
5,10,0,0
5,,,.5714286
5,,,0
5,10,0,0
5,,,
,,,.42857143
5,,,.5714286
0,0,0,
0,0,0,0
0,0,1,0
0,10,0,0
0,10,0,0
0,20,15,0
1,0,0,
1,0,0,0
1,1,0,0
1,10,0,0
1,10,0,0
1,35,0,0
3,0,0,
3,0,0,0
3,,,0
3,0,10,0
3,0,10,0
3,15,20,0
7,0,0,
7,0,0,0
7,1,0,0
7,10,0,0
7,10,0,0
7,35,0,0
5,,,
5,,,0
5,,,0
5,10,0,0
5,10,0,0
5,,,0
0,10,5,
0,10,20,0
0,,,.5
2,,,.40000001
3,5,10,
3,20,10,0
3,0,15,.5
0,,,.40000001
0,0,0,.5
0,0,10,.25
7,15,0,
7,30,0,0
7,,,.5
1,0,0,.40000001
5,,,
5,,,0
5,,,.5
3,,,.40000001
3,,,.5
3,,,.25
9,15,0,.5
8,,,.40000001
1,0,0,.5
1,10,0,.25
3,,,.5
3,,,.25
0,20,0,
0,20,0,0
0,0,1,.66666669
0,0,0,.60000002
0,20,0,0
0,0,1,0
1,20,0,
1,20,0,0
1,1,0,.66666669
1,0,0,.60000002
1,20,0,0
1,1,0,0
3,0,20,
3,0,20,0
3,,,.66666669
3,,,.60000002
3,0,20,0
3,,,0
7,20,0,
7,20,0,0
7,,,.66666669
7,,,.60000002
7,20,0,0
7,,,0
5,,,
5,,,0
5,,,.66666669
5,,,.60000002
,,,0
5,,,0
2,20,0,
,,,0
2,,,.66666669
0,0,10,
0,0,8,0
0,0,50,0
0,0,40,.25
0,0,40,0
0,0,20,0
1,10,0,
1,8,0,0
1,50,0,0
1,40,0,.25
1,40,0,0
1,20,0,0
3,,,
3,8,0,0
3,50,0,0
3,40,0,.25
3,20,0,0
2,10,0,
2,8,0,0
2,50,0,0
2,,,.25
2,40,0,0
2,20,0,0
7,20,0,0
0,0,10,
0,6,5,.14285715
0,7,20,0
0,7,20,0
0,1,20,.125
0,0,20,0
1,10,0,
1,11,0,.14285715
1,27,0,0
1,27,0,0
1,21,0,.125
1,20,0,0
3,10,0,
